open_timestamp_utc,close_timestamp_utc,open,high,low,close,volume
1566385200,1566388799,0.00000066,0.00000066,0.00000023,0.00000024,2504433152.00000000
1566388800,1566392399,0.00000023,0.00000024,0.00000021,0.00000023,487480448.00000000
1566392400,1566395999,0.00000023,0.00000026,0.00000022,0.00000023,1584741200.00000000
1566396000,1566399599,0.00000023,0.00000025,0.00000022,0.00000023,413704664.00000000
1566399600,1566403199,0.00000023,0.00000024,0.00000022,0.00000024,250040503.00000000
1566403200,1566406799,0.00000023,0.00000024,0.00000022,0.00000023,187027280.00000000
1566406800,1566410399,0.00000022,0.00000024,0.00000022,0.00000024,47116707.00000000
1566410400,1566413999,0.00000024,0.00000024,0.00000023,0.00000023,31172490.00000000
1566414000,1566417599,0.00000024,0.00000024,0.00000023,0.00000024,21038885.00000000
1566417600,1566421199,0.00000024,0.00000024,0.00000022,0.00000024,94104017.00000000
1566421200,1566424799,0.00000023,0.00000024,0.00000022,0.00000022,21500459.00000000
1566424800,1566428399,0.00000022,0.00000024,0.00000022,0.00000023,61069494.00000000
1566428400,1566431999,0.00000023,0.00000024,0.00000022,0.00000022,29760311.00000000
1566432000,1566435599,0.00000023,0.00000023,0.00000021,0.00000022,93062203.00000000
1566435600,1566439199,0.00000021,0.00000023,0.00000021,0.00000022,70283490.00000000
1566439200,1566442799,0.00000022,0.00000023,0.00000021,0.00000023,30172294.00000000
1566442800,1566446399,0.00000022,0.00000023,0.00000022,0.00000023,54969790.00000000
1566446400,1566449999,0.00000022,0.00000023,0.00000022,0.00000022,30668391.00000000
1566450000,1566453599,0.00000022,0.00000023,0.00000022,0.00000023,34846704.00000000
1566453600,1566457199,0.00000023,0.00000023,0.00000022,0.00000023,7180978.00000000
1566457200,1566460799,0.00000022,0.00000023,0.00000022,0.00000023,17160539.00000000
1566460800,1566464399,0.00000022,0.00000023,0.00000022,0.00000023,27983816.00000000
1566464400,1566467999,0.00000022,0.00000023,0.00000022,0.00000023,10126272.00000000
1566468000,1566471599,0.00000023,0.00000023,0.00000021,0.00000021,173964467.00000000
1566471600,1566475199,0.00000022,0.00000022,0.00000020,0.00000020,147228560.00000000
1566475200,1566478799,0.00000021,0.00000021,0.00000020,0.00000021,29293656.00000000
1566478800,1566482399,0.00000021,0.00000021,0.00000018,0.00000019,241882262.00000000
1566482400,1566485999,0.00000020,0.00000020,0.00000018,0.00000019,138373112.00000000
1566486000,1566489599,0.00000019,0.00000020,0.00000018,0.00000019,96959458.00000000
1566489600,1566493199,0.00000020,0.00000020,0.00000018,0.00000019,52263816.00000000
1566493200,1566496799,0.00000019,0.00000020,0.00000019,0.00000020,11085910.00000000
1566496800,1566500399,0.00000019,0.00000020,0.00000019,0.00000019,13264150.00000000
1566500400,1566503999,0.00000020,0.00000020,0.00000019,0.00000020,5579718.00000000
1566504000,1566507599,0.00000019,0.00000020,0.00000019,0.00000020,29634162.00000000
1566507600,1566511199,0.00000020,0.00000020,0.00000019,0.00000020,2937087.00000000
1566511200,1566514799,0.00000020,0.00000020,0.00000019,0.00000020,2586507.00000000
1566514800,1566518399,0.00000019,0.00000020,0.00000019,0.00000020,71929268.00000000
1566518400,1566521999,0.00000019,0.00000020,0.00000018,0.00000019,56633693.00000000
1566522000,1566525599,0.00000019,0.00000020,0.00000019,0.00000019,3442157.00000000
1566525600,1566529199,0.00000019,0.00000020,0.00000019,0.00000020,24159816.00000000
1566529200,1566532799,0.00000019,0.00000020,0.00000018,0.00000019,38107040.00000000
1566532800,1566536399,0.00000019,0.00000020,0.00000018,0.00000020,9006409.00000000
1566536400,1566539999,0.00000019,0.00000020,0.00000019,0.00000019,5687183.00000000
1566540000,1566543599,0.00000019,0.00000020,0.00000019,0.00000020,12793522.00000000
1566543600,1566547199,0.00000020,0.00000020,0.00000019,0.00000019,3586971.00000000
1566547200,1566550799,0.00000019,0.00000021,0.00000019,0.00000021,88496273.00000000
1566550800,1566554399,0.00000021,0.00000021,0.00000020,0.00000021,9397525.00000000
1566554400,1566557999,0.00000021,0.00000021,0.00000020,0.00000021,15760496.00000000
1566558000,1566561599,0.00000021,0.00000021,0.00000019,0.00000020,43247017.00000000
1566561600,1566565199,0.00000020,0.00000020,0.00000019,0.00000020,14560172.00000000
1566565200,1566568799,0.00000020,0.00000021,0.00000019,0.00000019,89589270.00000000
1566568800,1566572399,0.00000020,0.00000020,0.00000019,0.00000019,19929453.00000000
1566572400,1566575999,0.00000019,0.00000020,0.00000019,0.00000020,17352787.00000000
1566576000,1566579599,0.00000020,0.00000020,0.00000019,0.00000019,14847181.00000000
1566579600,1566583199,0.00000020,0.00000020,0.00000019,0.00000019,5774410.00000000
1566583200,1566586799,0.00000020,0.00000020,0.00000019,0.00000019,11047534.00000000
1566586800,1566590399,0.00000019,0.00000020,0.00000019,0.00000019,3187707.00000000
1566590400,1566593999,0.00000020,0.00000020,0.00000019,0.00000020,4240220.00000000
1566594000,1566597599,0.00000020,0.00000020,0.00000019,0.00000020,5115808.00000000
1566597600,1566601199,0.00000019,0.00000020,0.00000019,0.00000020,9728774.00000000
1566601200,1566604799,0.00000020,0.00000020,0.00000019,0.00000020,4270881.00000000
1566604800,1566608399,0.00000019,0.00000019,0.00000018,0.00000019,162035175.00000000
1566608400,1566611999,0.00000018,0.00000019,0.00000018,0.00000018,7210582.00000000
1566612000,1566615599,0.00000018,0.00000019,0.00000018,0.00000019,20932112.00000000
1566615600,1566619199,0.00000019,0.00000019,0.00000018,0.00000018,2656953.00000000
1566619200,1566622799,0.00000018,0.00000019,0.00000018,0.00000019,1928779.00000000
1566622800,1566626399,0.00000018,0.00000019,0.00000018,0.00000018,7606591.00000000
1566626400,1566629999,0.00000018,0.00000019,0.00000018,0.00000018,17283938.00000000
1566630000,1566633599,0.00000018,0.00000019,0.00000018,0.00000019,53319862.00000000
1566633600,1566637199,0.00000018,0.00000019,0.00000018,0.00000019,13910851.00000000
1566637200,1566640799,0.00000019,0.00000019,0.00000018,0.00000018,11065539.00000000
1566640800,1566644399,0.00000018,0.00000019,0.00000018,0.00000018,8693501.00000000
1566644400,1566647999,0.00000018,0.00000019,0.00000018,0.00000018,35112659.00000000
1566648000,1566651599,0.00000018,0.00000019,0.00000017,0.00000018,81724800.00000000
1566651600,1566655199,0.00000018,0.00000019,0.00000018,0.00000018,40927858.00000000
1566655200,1566658799,0.00000019,0.00000019,0.00000017,0.00000018,44642061.00000000
1566658800,1566662399,0.00000018,0.00000018,0.00000017,0.00000018,78799870.00000000
1566662400,1566665999,0.00000018,0.00000018,0.00000017,0.00000017,4028499.00000000
1566666000,1566669599,0.00000018,0.00000018,0.00000017,0.00000017,7580280.00000000
1566669600,1566673199,0.00000018,0.00000018,0.00000017,0.00000018,16157437.00000000
1566673200,1566676799,0.00000018,0.00000018,0.00000017,0.00000018,30387743.00000000
1566676800,1566680399,0.00000018,0.00000018,0.00000017,0.00000017,16501541.00000000
1566680400,1566683999,0.00000018,0.00000018,0.00000017,0.00000017,16363936.00000000
1566684000,1566687599,0.00000017,0.00000018,0.00000017,0.00000017,2111402.00000000
1566687600,1566691199,0.00000017,0.00000019,0.00000017,0.00000018,49337708.00000000
1566691200,1566694799,0.00000018,0.00000019,0.00000018,0.00000019,13252832.00000000
1566694800,1566698399,0.00000018,0.00000019,0.00000018,0.00000018,7664833.00000000
1566698400,1566701999,0.00000018,0.00000019,0.00000018,0.00000019,14472667.00000000
1566702000,1566705599,0.00000019,0.00000019,0.00000018,0.00000019,6309873.00000000
1566705600,1566709199,0.00000018,0.00000019,0.00000018,0.00000018,13000915.00000000
1566709200,1566712799,0.00000018,0.00000019,0.00000018,0.00000018,10244567.00000000
1566712800,1566716399,0.00000018,0.00000019,0.00000018,0.00000019,15331411.00000000
1566716400,1566719999,0.00000019,0.00000019,0.00000018,0.00000019,6641914.00000000
1566720000,1566723599,0.00000018,0.00000019,0.00000018,0.00000019,14907265.00000000
1566723600,1566727199,0.00000018,0.00000019,0.00000018,0.00000018,4636175.00000000
1566727200,1566730799,0.00000019,0.00000019,0.00000018,0.00000018,1734476.00000000
1566730800,1566734399,0.00000019,0.00000020,0.00000018,0.00000019,113500680.00000000
1566734400,1566737999,0.00000019,0.00000020,0.00000018,0.00000019,118804758.00000000
1566738000,1566741599,0.00000019,0.00000019,0.00000018,0.00000019,29866145.00000000
1566741600,1566745199,0.00000019,0.00000020,0.00000018,0.00000020,48356324.00000000
1566745200,1566748799,0.00000020,0.00000020,0.00000019,0.00000020,21428646.00000000
1566748800,1566752399,0.00000020,0.00000020,0.00000019,0.00000019,10109186.00000000
1566752400,1566755999,0.00000019,0.00000021,0.00000019,0.00000021,44221218.00000000
1566756000,1566759599,0.00000020,0.00000021,0.00000019,0.00000019,23494855.00000000
1566759600,1566763199,0.00000019,0.00000021,0.00000019,0.00000020,42804986.00000000
1566763200,1566766799,0.00000020,0.00000021,0.00000019,0.00000020,17987232.00000000
1566766800,1566770399,0.00000020,0.00000020,0.00000019,0.00000019,23764923.00000000
1566770400,1566773999,0.00000019,0.00000020,0.00000019,0.00000020,22073973.00000000
1566774000,1566777599,0.00000020,0.00000020,0.00000019,0.00000019,4809831.00000000
1566777600,1566781199,0.00000019,0.00000020,0.00000018,0.00000018,54771777.00000000
1566781200,1566784799,0.00000018,0.00000019,0.00000018,0.00000019,16803838.00000000
1566784800,1566788399,0.00000019,0.00000020,0.00000018,0.00000019,28089162.00000000
1566788400,1566791999,0.00000019,0.00000020,0.00000018,0.00000019,54951500.00000000
1566792000,1566795599,0.00000019,0.00000019,0.00000018,0.00000018,17155732.00000000
1566795600,1566799199,0.00000019,0.00000020,0.00000018,0.00000019,44863780.00000000
1566799200,1566802799,0.00000019,0.00000020,0.00000018,0.00000019,28847735.00000000
1566802800,1566806399,0.00000018,0.00000020,0.00000018,0.00000019,34144229.00000000
1566806400,1566809999,0.00000019,0.00000020,0.00000019,0.00000019,25972151.00000000
1566810000,1566813599,0.00000019,0.00000020,0.00000019,0.00000019,3025400.00000000
1566813600,1566817199,0.00000019,0.00000020,0.00000018,0.00000019,14932904.00000000
1566817200,1566820799,0.00000019,0.00000019,0.00000018,0.00000018,9852444.00000000
1566820800,1566824399,0.00000018,0.00000019,0.00000017,0.00000018,164384260.00000000
1566824400,1566827999,0.00000018,0.00000018,0.00000017,0.00000018,17950759.00000000
1566828000,1566831599,0.00000018,0.00000019,0.00000017,0.00000018,37088585.00000000
1566831600,1566835199,0.00000017,0.00000018,0.00000017,0.00000018,19101612.00000000
1566835200,1566838799,0.00000018,0.00000018,0.00000018,0.00000018,15848169.00000000
1566838800,1566842399,0.00000018,0.00000019,0.00000017,0.00000018,20092089.00000000
1566842400,1566845999,0.00000018,0.00000019,0.00000017,0.00000018,15244222.00000000
1566846000,1566849599,0.00000018,0.00000019,0.00000017,0.00000018,12564567.00000000
1566849600,1566853199,0.00000018,0.00000019,0.00000017,0.00000018,7429353.00000000
1566853200,1566856799,0.00000018,0.00000019,0.00000018,0.00000018,9390564.00000000
1566856800,1566860399,0.00000018,0.00000019,0.00000017,0.00000018,2497621.00000000
1566860400,1566863999,0.00000018,0.00000019,0.00000018,0.00000018,18393551.00000000
1566864000,1566867599,0.00000018,0.00000019,0.00000017,0.00000018,15533116.00000000
1566867600,1566871199,0.00000018,0.00000018,0.00000017,0.00000018,3859918.00000000
1566871200,1566874799,0.00000018,0.00000019,0.00000018,0.00000018,5514946.00000000
1566874800,1566878399,0.00000018,0.00000019,0.00000017,0.00000019,12676153.00000000
1566878400,1566881999,0.00000018,0.00000018,0.00000017,0.00000018,14243594.00000000
1566882000,1566885599,0.00000018,0.00000019,0.00000017,0.00000018,11946503.00000000
1566885600,1566889199,0.00000018,0.00000019,0.00000017,0.00000018,6917680.00000000
1566889200,1566892799,0.00000017,0.00000018,0.00000017,0.00000018,2897150.00000000
1566892800,1566896399,0.00000018,0.00000018,0.00000018,0.00000018,1359684.00000000
